"","IsolateID","X","percent","reads","taxon_id","taxon_name","realm","kingdom","phylum","class","RelativeAbundance","relab_pct","Fungal_Order","Fungal_Family","Fungal_species","Fungal_Genus","Fungal_class"
"329","M1b",632,0.223214,1,257816,"Viruses","unidentified","unidentified","unidentified","unidentified",0.0277777777777778,2.77777777777778,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"330","M1b",440,0.223214,1,2733117,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",1,100,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"331","M1b",390,0.223214,1,11807,"Viruses","Riboviria","Pararnavirae","Artverviricota","Revtraviricetes",0.0666666666666667,6.66666666666667,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"332","M1b",532,0.223214,1,2733104,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.0833333333333333,8.33333333333333,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"333","M1b",439,0.223214,1,1542477,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.1,10,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"334","M1b",564,0.223214,1,2603260,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.125,12.5,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"335","M1b",491,0.223214,1,459770,"Viruses","unclassified dsRNA viruses","unclassified dsRNA viruses","unclassified dsRNA viruses","unclassified dsRNA viruses",0.0555555555555556,5.55555555555556,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"336","M1b",631,0.223214,1,10442,"Viruses","unidentified","unidentified","unidentified","unidentified",0.142857142857143,14.2857142857143,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"337","M1b",174,0.223214,1,549779,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.5,50,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"338","M1b",366,0.223214,1,129727,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes",0.125,12.5,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"339","M1b",175,0.223214,1,3060017,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0192307692307692,1.92307692307692,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"340","M1b",24,0.446429,2,2060617,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0555555555555556,5.55555555555556,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"341","M1b",173,0.446429,2,2024608,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0689655172413793,6.89655172413793,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"342","M1b",602,0.223214,1,2732523,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0769230769230769,7.69230769230769,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"343","M1b",172,0.669643,3,2094720,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0447761194029851,4.47761194029851,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"344","M20",328,0.196078,2,181083,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.285714285714286,28.5714285714286,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"345","M20",69,0.098039,1,1898060,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.2,20,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"346","M20",44,0.098039,1,46242,"Viruses","Varidnaviria","Helvetiavirae","Dividoviricota","Naldaviricetes",0.05,5,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"347","M20",329,0.098039,1,455364,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0181818181818182,1.81818181818182,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"348","M20",204,0.098039,1,3044648,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0909090909090909,9.09090909090909,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"349","M20",96,0.490196,5,2052899,"Viruses","Riboviria","Pararnavirae","Artverviricota","Revtraviricetes",0.217391304347826,21.7391304347826,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"350","M20",376,0.098039,1,305674,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes",0.166666666666667,16.6666666666667,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"351","M20",327,0.294118,3,251749,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0882352941176471,8.82352941176471,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"352","M20",203,0.098039,1,2126985,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.037037037037037,3.7037037037037,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"353","M20",202,0.098039,1,2126984,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0909090909090909,9.09090909090909,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"354","M20",476,0.098039,1,2107708,"Viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses",0.0625,6.25,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"355","M20",604,0.196078,2,2732523,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.153846153846154,15.3846153846154,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"356","M20",421,0.196078,2,2696340,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.0571428571428571,5.71428571428571,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"357","M20",326,0.392157,4,2023057,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0506329113924051,5.06329113924051,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"358","M20",499,0.098039,1,1903266,"Viruses","unidentified","unidentified","unidentified","unidentified",0.333333333333333,33.3333333333333,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"359","M20",9,0.098039,1,2584487,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.1,10,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"360","M20",221,0.098039,1,10294,"Viruses","Duplodnaviria","Heunggongvirae","Peploviricota","Herviviricetes",0.5,50,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"361","M20",641,0.098039,1,1808960,"Viruses","unidentified","unidentified","unidentified","unidentified",1,100,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"362","M20",27,0.294118,3,2060617,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0833333333333333,8.33333333333333,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"363","M20",201,0.196078,2,3060017,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0384615384615385,3.84615384615385,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"364","M20",412,0.098039,1,1474867,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0666666666666667,6.66666666666667,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"365","M20",538,0.098039,1,2734108,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.2,20,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"366","M20",375,0.196078,2,109981,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes",0.0833333333333333,8.33333333333333,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"367","M20",200,0.294118,3,2024608,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.103448275862069,10.3448275862069,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"368","M20",495,0.098039,1,459770,"Viruses","unclassified dsRNA viruses","unclassified dsRNA viruses","unclassified dsRNA viruses","unclassified dsRNA viruses",0.0555555555555556,5.55555555555556,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"369","M20",198,0.588235,6,2094720,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0895522388059701,8.95522388059701,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"370","M20",222,0.098039,1,10379,"Viruses","Duplodnaviria","Heunggongvirae","Peploviricota","Herviviricetes",0.333333333333333,33.3333333333333,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"371","M20",640,0.098039,1,257816,"Viruses","unidentified","unidentified","unidentified","unidentified",0.0277777777777778,2.77777777777778,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"372","M20",475,0.294118,3,2060084,"Viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses",0.09375,9.375,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"373","M20",199,0.392157,4,212035,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0634920634920635,6.34920634920635,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"374","M22",611,0.380228,1,2080449,"Viruses","unidentified","unidentified","unidentified","unidentified",0.166666666666667,16.6666666666667,"Mucorales","Umbelopsidaceae","Umbelopsis aff. isabellina","Umbelopsis","Umbelopsidomycetes"
"375","M22",242,0.380228,1,10501,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.333333333333333,33.3333333333333,"Mucorales","Umbelopsidaceae","Umbelopsis aff. isabellina","Umbelopsis","Umbelopsidomycetes"
"376","M22",244,0.380228,1,381899,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.333333333333333,33.3333333333333,"Mucorales","Umbelopsidaceae","Umbelopsis aff. isabellina","Umbelopsis","Umbelopsidomycetes"
"377","M22",449,0.380228,1,2060084,"Viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses",0.03125,3.125,"Mucorales","Umbelopsidaceae","Umbelopsis aff. isabellina","Umbelopsis","Umbelopsidomycetes"
"378","M22",105,0.760456,2,2094720,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0298507462686567,2.98507462686567,"Mucorales","Umbelopsidaceae","Umbelopsis aff. isabellina","Umbelopsis","Umbelopsidomycetes"
"379","M22",104,1.140684,3,3060017,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0576923076923077,5.76923076923077,"Mucorales","Umbelopsidaceae","Umbelopsis aff. isabellina","Umbelopsis","Umbelopsidomycetes"
"380","M22",343,0.380228,1,1293540,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes",1,100,"Mucorales","Umbelopsidaceae","Umbelopsis aff. isabellina","Umbelopsis","Umbelopsidomycetes"
"381","M22",610,0.760456,2,257816,"Viruses","unidentified","unidentified","unidentified","unidentified",0.0555555555555556,5.55555555555556,"Mucorales","Umbelopsidaceae","Umbelopsis aff. isabellina","Umbelopsis","Umbelopsidomycetes"
"382","M22",212,0.380228,1,10331,"Viruses","Duplodnaviria","Heunggongvirae","Peploviricota","Herviviricetes",1,100,"Mucorales","Umbelopsidaceae","Umbelopsis aff. isabellina","Umbelopsis","Umbelopsidomycetes"
"383","M22",450,0.380228,1,2107708,"Viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses",0.0625,6.25,"Mucorales","Umbelopsidaceae","Umbelopsis aff. isabellina","Umbelopsis","Umbelopsidomycetes"
"384","M22",107,0.380228,1,3080801,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.2,20,"Mucorales","Umbelopsidaceae","Umbelopsis aff. isabellina","Umbelopsis","Umbelopsidomycetes"
"385","M22",211,0.760456,2,2696340,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.0571428571428571,5.71428571428571,"Mucorales","Umbelopsidaceae","Umbelopsis aff. isabellina","Umbelopsis","Umbelopsidomycetes"
"386","M22",106,0.380228,1,3044648,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0909090909090909,9.09090909090909,"Mucorales","Umbelopsidaceae","Umbelopsis aff. isabellina","Umbelopsis","Umbelopsidomycetes"
"387","M22",103,1.140684,3,2126985,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.111111111111111,11.1111111111111,"Mucorales","Umbelopsidaceae","Umbelopsis aff. isabellina","Umbelopsis","Umbelopsidomycetes"
"388","M22",342,0.760456,2,44088,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes",0.5,50,"Mucorales","Umbelopsidaceae","Umbelopsis aff. isabellina","Umbelopsis","Umbelopsidomycetes"
"389","M22",241,1.140684,3,455364,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0545454545454545,5.45454545454545,"Mucorales","Umbelopsidaceae","Umbelopsis aff. isabellina","Umbelopsis","Umbelopsidomycetes"
"390","M22",429,0.380228,1,1493511,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",1,100,"Mucorales","Umbelopsidaceae","Umbelopsis aff. isabellina","Umbelopsis","Umbelopsidomycetes"
"391","M22",573,0.380228,1,180504,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.333333333333333,33.3333333333333,"Mucorales","Umbelopsidaceae","Umbelopsis aff. isabellina","Umbelopsis","Umbelopsidomycetes"
"392","M22",34,0.380228,1,10456,"Viruses","Varidnaviria","Helvetiavirae","Dividoviricota","Naldaviricetes",1,100,"Mucorales","Umbelopsidaceae","Umbelopsis aff. isabellina","Umbelopsis","Umbelopsidomycetes"
"393","M22",243,0.380228,1,181083,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.142857142857143,14.2857142857143,"Mucorales","Umbelopsidaceae","Umbelopsis aff. isabellina","Umbelopsis","Umbelopsidomycetes"
"394","M24",618,0.60423,2,257816,"Viruses","unidentified","unidentified","unidentified","unidentified",0.0555555555555556,5.55555555555556,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"395","M24",351,0.302115,1,305674,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes",0.166666666666667,16.6666666666667,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"396","M24",619,0.302115,1,2080449,"Viruses","unidentified","unidentified","unidentified","unidentified",0.166666666666667,16.6666666666667,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"397","M24",4,0.302115,1,2584487,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.1,10,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"398","M24",526,0.302115,1,2734108,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.2,20,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"399","M24",264,0.60423,2,37665,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.181818181818182,18.1818181818182,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"400","M24",227,0.302115,1,2696340,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.0285714285714286,2.85714285714286,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"401","M24",262,1.208459,4,455364,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0727272727272727,7.27272727272727,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"402","M24",132,0.60423,2,2126985,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0740740740740741,7.40740740740741,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"403","M24",350,0.302115,1,109981,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes",0.0416666666666667,4.16666666666667,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"404","M24",263,0.906344,3,2023057,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0379746835443038,3.79746835443038,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"405","M24",133,0.302115,1,2126984,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0909090909090909,9.09090909090909,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"406","M24",130,0.906344,3,3060017,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0576923076923077,5.76923076923077,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"407","M24",337,0.302115,1,137758,"Viruses","Riboviria","Orthornavirae","Pisuviricota","Stelpaviricetes",1,100,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"408","M24",214,0.302115,1,137443,"Viruses","Duplodnaviria","Heunggongvirae","Peploviricota","Herviviricetes",1,100,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"409","M24",268,0.302115,1,2079134,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0714285714285714,7.14285714285714,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"410","M24",267,0.302115,1,1586714,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.5,50,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"411","M24",129,0.906344,3,212035,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0476190476190476,4.76190476190476,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"412","M24",134,0.302115,1,2811091,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.125,12.5,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"413","M24",266,0.302115,1,880159,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.5,50,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"414","M24",131,0.60423,2,2094720,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0298507462686567,2.98507462686567,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"415","M24",265,0.60423,2,251749,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0588235294117647,5.88235294117647,"Diaporthales","Tubakiaceae","Tubakia suttoniana","Tubakia","Sordariomycetes"
"416","M27",287,0.078003,1,381899,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.333333333333333,33.3333333333333,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"417","M27",530,0.078003,1,2733104,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.0833333333333333,8.33333333333333,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"418","M27",286,0.078003,1,37665,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0909090909090909,9.09090909090909,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"419","M27",284,0.234009,3,455364,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0545454545454545,5.45454545454545,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"420","M27",288,0.078003,1,2079134,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0714285714285714,7.14285714285714,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"421","M27",463,0.234009,3,2060084,"Viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses",0.09375,9.375,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"422","M27",387,0.078003,1,11807,"Viruses","Riboviria","Pararnavirae","Artverviricota","Revtraviricetes",0.0666666666666667,6.66666666666667,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"423","M27",359,0.078003,1,305674,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes",0.166666666666667,16.6666666666667,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"424","M27",563,0.078003,1,2603260,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.125,12.5,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"425","M27",435,0.078003,1,2946160,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.5,50,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"426","M27",30,0.078003,1,1273711,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",1,100,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"427","M27",406,0.078003,1,1474867,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0666666666666667,6.66666666666667,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"428","M27",398,0.156006,2,2696340,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.0571428571428571,5.71428571428571,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"429","M27",157,0.078003,1,2811091,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.125,12.5,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"430","M27",488,0.078003,1,459770,"Viruses","unclassified dsRNA viruses","unclassified dsRNA viruses","unclassified dsRNA viruses","unclassified dsRNA viruses",0.0555555555555556,5.55555555555556,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"431","M27",152,0.390016,5,3060017,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0961538461538462,9.61538461538462,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"432","M27",627,0.078003,1,2080449,"Viruses","unidentified","unidentified","unidentified","unidentified",0.166666666666667,16.6666666666667,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"433","M27",626,0.078003,1,257816,"Viruses","unidentified","unidentified","unidentified","unidentified",0.0277777777777778,2.77777777777778,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"434","M27",358,0.078003,1,109981,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes",0.0416666666666667,4.16666666666667,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"435","M27",156,0.078003,1,2024608,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0344827586206897,3.44827586206897,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"436","M27",283,0.234009,3,251749,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0882352941176471,8.82352941176471,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"437","M27",434,0.234009,3,1542477,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.3,30,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"438","M27",155,0.156006,2,2126985,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0740740740740741,7.40740740740741,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"439","M27",285,0.234009,3,2023057,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0379746835443038,3.79746835443038,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"440","M27",154,0.234009,3,2094720,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0447761194029851,4.47761194029851,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"441","M27",11,0.078003,1,190063,"Viruses","Varidnaviria","Bamfordvirae","Preplasmiviricota","Tectiliviricetes",0.333333333333333,33.3333333333333,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"442","M27",21,0.156006,2,2060617,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0555555555555556,5.55555555555556,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
"443","M27",93,0.156006,2,2052899,"Viruses","Riboviria","Pararnavirae","Artverviricota","Revtraviricetes",0.0869565217391304,8.69565217391304,"Glomerellales","Glomerellaceae","Colletotrichum cf. siamense","Colletotrichum","Sordariomycetes"
