"","IsolateID","reads","taxon_id","taxon_name","realm","kingdom","phylum","class","order","family","genus","species","RelativeAbundance","relab_pct","Fungal_Order","Fungal_Family","Fungal_species","Fungal_Genus","Fungal_class"
"2815","M66",1,2849600,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Barbavirus","Unidentified",0.047619048,4.761904762,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2816","M66",17,2094720,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Imitervirales","unidentified","unidentified","unidentified",0.052307692,5.230769231,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2817","M66",7,880159,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Algavirales","unidentified","unidentified","unidentified",0.159090909,15.90909091,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2818","M66",1,1610855,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Straboviridae","Unidentified","Unidentified",0.5,50,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2819","M66",1,936054,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Sepvirinae","Unidentified","Unidentified",0.047619048,4.761904762,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2820","M66",1,1124655,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Sepvirinae","Unidentified","Unidentified",0.066666667,6.666666667,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2821","M66",2,399781,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Algavirales","unidentified","unidentified","unidentified",0.1,10,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2822","M66",1,2733178,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Godonkavirus","Unidentified",0.1,10,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2823","M66",1,2811091,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Imitervirales","unidentified","unidentified","unidentified",0.035714286,3.571428571,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2824","M66",1,10682,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Punavirus","Unidentified",0.043478261,4.347826087,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2825","M66",1,109981,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","unidentified","unidentified","unidentified",0.018867925,1.886792453,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2826","M66",5,2060617,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Imitervirales","unidentified","unidentified","unidentified",0.029239766,2.923976608,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2827","M66",1,2560094,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Asteriusvirus","Unidentified",1,100,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2828","M66",1,445688,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Kyanoviridae","Unidentified","Unidentified",0.076923077,7.692307692,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2829","M66",1,760939,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Straboviridae","Unidentified","Unidentified",0.066666667,6.666666667,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2830","M66",2,1903266,"Viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","Pithoviruses",0.08,8,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2831","M66",1,755272,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Algavirales","unidentified","unidentified","unidentified",0.035714286,3.571428571,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2832","M66",1,44088,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","unidentified","unidentified","unidentified",0.027777778,2.777777778,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2833","M66",1,1414766,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Murrayvirus","Unidentified",0.041666667,4.166666667,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2834","M66",1,67082,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","unidentified","unidentified","unidentified",0.5,50,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2835","M66",3,2847059,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Bievrevirus","Unidentified",0.076923077,7.692307692,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2836","M66",1,2059380,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","unidentified","unidentified","unidentified",0.2,20,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2837","M66",40,455364,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Algavirales","unidentified","unidentified","unidentified",0.165975104,16.59751037,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2838","M66",16,3060017,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Imitervirales","unidentified","unidentified","unidentified",0.03539823,3.539823009,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2839","M66",9,2024608,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Imitervirales","unidentified","unidentified","unidentified",0.04368932,4.368932039,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2840","M66",1,2886926,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Punavirus","Unidentified",0.047619048,4.761904762,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2841","M66",2,2847055,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Jouyvirus","Unidentified",0.029850746,2.985074627,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2842","M66",3,257816,"Viruses","Varidnaviria","Helvetiavirae","Dividoviricota","Naldaviricetes","Bracoviriform","Polydnaviriformidae","Unidentified","Unidentified",0.024390244,2.43902439,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2843","M66",1,459770,"Viruses","Riboviria","dsRNA viruses","dsRNA viruses","dsRNA viruses","dsRNA viruses","dsRNA viruses","dsRNA viruses","Diplodia scrobiculata RNA virus 1",0.024390244,2.43902439,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2844","M66",1,11807,"Viruses","Riboviria","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","unidentified","unidentified","unidentified",0.014084507,1.408450704,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2845","M66",1,2805750,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Ittyvirus","Unidentified",0.058823529,5.882352941,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2846","M66",1,880158,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Algavirales","unidentified","unidentified","unidentified",0.043478261,4.347826087,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2847","M66",1,1513458,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Pimascovirales","unidentified","unidentified","unidentified",0.021276596,2.127659574,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2848","M66",1,1450746,"Viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","Pithoviruses",0.25,25,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2849","M66",1,1540091,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Herelleviridae","Unidentified","Unidentified",0.076923077,7.692307692,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2850","M66",3,2847058,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Glaedevirus","Unidentified",0.035714286,3.571428571,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2851","M66",5,1590550,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Punavirus","Unidentified",0.016891892,1.689189189,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2852","M66",27,212035,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Imitervirales","unidentified","unidentified","unidentified",0.084639498,8.463949843,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2853","M66",2,3044647,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Stanwilliamsviridae","Unidentified","Unidentified",0.181818182,18.18181818,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2854","M66",1,1623292,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Omegavirus","Unidentified",0.058823529,5.882352941,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2855","M66",1,2831178,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Guernseyvirinae","Unidentified","Unidentified",0.071428571,7.142857143,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2856","M66",3,2060084,"Viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","Pandoravirus",0.025210084,2.521008403,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2857","M66",6,251749,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Algavirales","unidentified","unidentified","unidentified",0.037267081,3.726708075,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2858","M66",5,2126985,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Imitervirales","unidentified","unidentified","unidentified",0.035211268,3.521126761,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2859","M66",1,180230,"Viruses","Duplodnaviria","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","unidentified","unidentified","unidentified",1,100,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2860","M66",1,2946170,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Straboviridae","Unidentified","Unidentified",0.066666667,6.666666667,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2861","M66",1,2732523,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Unidentified","Unidentified","Unidentified","Unidentified",0.025,2.5,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2862","M66",1,2843440,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Grimontviridae","Unidentified","Unidentified",0.058823529,5.882352941,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2863","M66",3,2126984,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Imitervirales","unidentified","unidentified","unidentified",0.039473684,3.947368421,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2864","M66",2,10239,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.086956522,8.695652174,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2865","M66",1,2510470,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Peduoviridae","Unidentified","Unidentified",0.071428571,7.142857143,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2866","M66",1,2847060,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Jouyvirus","Unidentified",0.25,25,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2867","M66",1,564886,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Pankowvirus","Unidentified",0.037037037,3.703703704,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2868","M66",1,268746,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Kyanoviridae","Unidentified","Unidentified",0.25,25,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2869","M66",1,1585840,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Chiangmaivirus","Unidentified",1,100,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2870","M66",1,2603260,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Quivirus","Unidentified",0.090909091,9.090909091,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2871","M66",1,181083,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Algavirales","unidentified","unidentified","unidentified",0.015873016,1.587301587,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2872","M66",1,381899,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Algavirales","unidentified","unidentified","unidentified",0.011111111,1.111111111,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2873","M66",1,322019,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Algavirales","unidentified","unidentified","unidentified",0.022222222,2.222222222,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2874","M66",1,2847063,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Nesevirus","Unidentified",0.0625,6.25,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2875","M66",1,1474867,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Imitervirales","unidentified","unidentified","unidentified",0.011363636,1.136363636,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2876","M66",1,549779,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Imitervirales","unidentified","unidentified","unidentified",0.034482759,3.448275862,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2877","M66",4,2716352,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Peduoviridae","Unidentified","Unidentified",0.047058824,4.705882353,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2878","M66",4,2946167,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Peduoviridae","Unidentified","Unidentified",0.026666667,2.666666667,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2879","M66",1,115987,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Straboviridae","Unidentified","Unidentified",0.029411765,2.941176471,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2880","M66",1,1325731,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Duneviridae","Unidentified","Unidentified",0.04,4,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2881","M66",1,2772511,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Mimasvirus","Unidentified",0.2,20,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2882","M66",1,998086,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Miltoncavirus","Unidentified",0.058823529,5.882352941,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2883","M66",12,1407493,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Unidentified",0.056603774,5.660377358,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2884","M66",3,2107707,"Viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","Pandoravirus",0.3,30,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2885","M66",1,2894794,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Cobrasixvirus","Unidentified",0.058823529,5.882352941,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2886","M66",1,2234047,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Straboviridae","Unidentified","Unidentified",0.25,25,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2887","M66",2,10497,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Asfuvirales","unidentified","unidentified","unidentified",0.133333333,13.33333333,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2888","M66",1,2843429,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Nesevirus","Unidentified",0.045454545,4.545454545,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2889","M66",4,2716351,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Peduoviridae","Unidentified","Unidentified",0.023809524,2.380952381,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2890","M66",1,1981158,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Sepvirinae","Unidentified","Unidentified",0.052631579,5.263157895,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2891","M66",3,186765,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Lambdavirus","Unidentified",0.028571429,2.857142857,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2892","M66",1,2080449,"Viruses","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified",0.03125,3.125,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2893","M66",2,563769,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Pankowvirus","Unidentified",0.066666667,6.666666667,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2894","M66",2,2053981,"Viruses","Varidnaviria","Helvetiavirae","Dividoviricota","Naldaviricetes","Unidentified","Unidentified","Unidentified","Unidentified",0.08,8,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2895","M66",2,2584487,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Ackermannviridae","Unidentified","Unidentified",0.039215686,3.921568627,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2896","M66",1,1981157,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Sepvirinae","Unidentified","Unidentified",0.083333333,8.333333333,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2897","M66",2,2014434,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Unidentified",0.029850746,2.985074627,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2898","M66",3,1421067,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Pimascovirales","unidentified","unidentified","unidentified",0.076923077,7.692307692,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2899","M66",22,482822,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Lambdavirus","Unidentified",0.08627451,8.62745098,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2900","M66",2,1898060,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Pimascovirales","unidentified","unidentified","unidentified",0.222222222,22.22222222,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2901","M66",1,2696340,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Straboviridae","Unidentified","Unidentified",0.01,1,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2902","M66",3,693272,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Imitervirales","unidentified","unidentified","unidentified",0.052631579,5.263157895,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2903","M66",2,2107708,"Viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","Pandoravirus",0.044444444,4.444444444,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2904","M66",1,2948695,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Peduoviridae","Unidentified","Unidentified",0.2,20,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2905","M66",2,2716354,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Peduoviridae","Unidentified","Unidentified",0.090909091,9.090909091,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2906","M66",1,2713281,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Ackermannviridae","Unidentified","Unidentified",0.333333333,33.33333333,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2907","M66",1,2178932,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","unclassified Caudoviricetes","Punavirus","Unidentified",0.2,20,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2908","M66",5,3044648,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Imitervirales","unidentified","unidentified","unidentified",0.041666667,4.166666667,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2909","M66",1,10486,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Pimascovirales","unidentified","unidentified","unidentified",1,100,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"2910","M66",1,384848,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes","unclassified Caudoviricetes","Zierdtviridae","Unidentified","Unidentified",0.25,25,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
